Date,sentiment,sentiment_pos,sentiment_neu,sentiment_neg,Open,High,Low,Close,Volume,SMA_5,SMA_10,EMA_5,EMA_10,MACD,RSI,OBV
2003-01-23,-0.9855,0.109,0.771,0.12,3351.75,3360.37,3324.49,3328.18,21200.0,3273.922,3265.391,3285.308224583089,3274.055492105693,16.974368317613425,61.56492817616192,-83968800.0
2003-01-24,-0.8313,0.108,0.785,0.107,3332.02,3340.68,3281.93,3287.86,21200.0,3252.262,3263.117,3263.872336874633,3262.0278236847366,12.61723139861715,59.69027213952794,-83990000.0
2003-01-27,-0.9836,0.131,0.718,0.151,3283.93,3286.46,3221.69,3247.71,21200.0,3244.766,3262.308,3251.878505311949,3256.2873400591225,10.97772600166445,45.057477805599845,-84011200.0
2003-01-28,-0.8378,0.096,0.806,0.098,3247.09,3269.13,3209.51,3267.84,21200.0,3251.19,3263.223,3253.9627579679227,3258.1934156278166,12.813444916801018,46.85604379346056,-83990000.0
2003-01-29,-0.9978,0.097,0.765,0.138,3273.78,3275.74,3225.74,3238.02,21200.0,3253.2480000000005,3262.586,3247.0241369518835,3256.0497302117765,12.92051240605906,40.03052198828951,-84011200.0
2003-01-30,-0.9927,0.092,0.789,0.12,3246.54,3256.48,3217.37,3219.88,21200.0,3256.86,3263.5350000000003,3251.526205427825,3260.056336925505,15.905452911896193,36.29817177429964,-84032400.0
2003-01-31,-0.9939,0.089,0.782,0.129,3216.16,3257.48,3199.18,3250.38,21200.0,3273.972,3263.888,3267.3493081417378,3268.98441179784,21.33095220608311,39.76585014409225,-84011200.0
2003-02-03,-0.8259,0.127,0.74,0.133,3265.08,3283.48,3250.55,3279.83,21200.0,3279.85,3267.095,3275.833962212606,3273.118725530693,24.840139273120258,41.95424141076312,-83990000.0
2003-02-04,-0.9981,0.087,0.756,0.157,3283.59,3295.25,3271.75,3278.13,21200.0,3275.2560000000003,3268.021,3273.8359433189084,3271.6273312041803,25.959281467438814,49.37183014552326,-84011200.0
2003-02-05,-0.9511,0.112,0.76,0.128,3268.61,3277.09,3239.02,3256.08,21200.0,3271.924,3270.412,3271.688914978362,3270.1822936939984,27.18321522866017,49.26924865475319,-84032400.0
2003-02-06,-0.9974,0.096,0.756,0.148,3256.92,3311.18,3256.63,3305.44,21200.0,3270.21,3275.126,3279.493372467543,3273.316136737109,30.595098462384613,55.23160560023829,-84011200.0
2003-02-07,-0.8256,0.123,0.754,0.124,3309.46,3309.96,3277.33,3279.77,21200.0,3253.804,3275.302,3266.520058701314,3266.1775004564674,29.479137084885224,49.219533726576,-84032400.0
2003-02-10,-0.9981,0.074,0.768,0.158,3281.37,3281.42,3252.49,3256.86,21200.0,3254.34,3279.542,3259.895088051971,3263.156945002349,30.239649841824303,45.6143366711075,-84053600.0
2003-02-11,-0.9991,0.081,0.743,0.176,3269.85,3278.79,3249.63,3261.47,21200.0,3260.786,3282.048,3261.412632077956,3264.5562661139825,33.10314576298151,53.19900211091914,-84032400.0
2003-02-12,-0.9828,0.104,0.769,0.126,3263.56,3263.75,3236.33,3247.51,21200.0,3268.9,3281.9490000000005,3261.3839481169343,3265.242103028201,35.80712570943297,54.03520675487208,-84053600.0
2003-02-14,-0.9384,0.118,0.762,0.121,3250.65,3254.04,3218.37,3223.41,21200.0,3280.042,3284.932,3268.3209221754005,3269.182570367802,40.15893828531216,55.96880190655015,-84074800.0
2003-02-17,-0.9963,0.118,0.723,0.16,3248.9,3287.01,3248.9,3282.45,21200.0,3296.8,3290.957,3290.776383263101,3279.3542526717583,47.58312177982998,75.3516987342764,-84053600.0
2003-02-18,-0.9976,0.1,0.744,0.156,3284.04,3301.92,3284.04,3289.09,21200.0,3304.744,3290.439,3294.9395748946517,3278.6663088210385,50.35561603239876,79.59598157617964,-84032400.0
2003-02-19,-0.9972,0.096,0.758,0.146,3303.09,3317.8,3300.85,3302.04,21200.0,3303.31,3286.01,3297.8643623419766,3276.349933003492,52.4858088270239,75.20989685069058,-84011200.0
2003-02-20,-0.0258,0.119,0.759,0.122,3301.81,3307.87,3284.58,3303.22,21200.0,3294.998,3278.416,3295.7765435129645,3270.6410292264904,53.12273404740745,78.7873367912717,-83990000.0
2003-02-21,-0.9888,0.123,0.726,0.152,3303.33,3313.6,3294.68,3307.2,21200.0,3289.822,3267.129,3292.0548152694464,3263.4012579434884,53.042842469825246,79.84519380775234,-83968800.0
2003-02-24,-0.8963,0.139,0.72,0.14,3318.25,3341.61,3318.25,3322.17,21200.0,3285.114,3251.715,3284.482222904169,3253.668204153153,51.764103147605056,84.71962069772897,-83947600.0
2003-02-25,-0.7057,0.127,0.748,0.125,3316.91,3316.91,3279.0,3281.92,21200.0,3276.134,3232.086,3265.6383343562534,3238.445582853854,47.85481618509721,73.79923008587511,-83968800.0
2003-02-26,-0.9979,0.082,0.776,0.141,3291.07,3292.69,3259.0,3260.48,21200.0,3268.71,3219.385,3257.49750153438,3228.784601265822,46.26725622662252,58.70467255998561,-83990000.0
2003-02-27,-0.2732,0.126,0.752,0.122,3254.84,3283.29,3251.4,3277.34,21200.0,3261.834,3204.345,3256.006252301569,3221.741179324893,45.75095597087238,60.20033300737376,-83968800.0
2003-02-28,0.2263,0.126,0.754,0.121,3294.6,3316.74,3269.8,3283.66,21200.0,3244.436,3187.435,3245.339378452353,3209.3858858415365,42.70984610304777,66.59179325676175,-83947600.0
2003-03-03,-0.997,0.093,0.763,0.144,3301.67,3311.57,3274.64,3277.27,21200.0,3218.316,3167.56,3226.179067678529,3192.880527139656,37.56355901934376,66.08070315621254,-83968800.0
2003-03-04,-0.9893,0.1,0.776,0.124,3271.06,3272.19,3240.16,3244.8,21200.0,3188.038,3151.951,3200.633601517793,3174.127310948468,31.099264464953198,62.77385159010605,-83990000.0
2003-03-05,0.4606,0.121,0.763,0.116,3233.43,3235.85,3190.06,3226.1,21200.0,3170.0600000000004,3146.764,3178.550402276689,3158.422268937017,25.702157386949693,63.51876128521607,-84011200.0
2003-03-06,-0.9902,0.091,0.789,0.12,3244.96,3244.96,3186.43,3190.35,21200.0,3146.856,3144.169,3154.775603415034,3143.3827731452434,20.34363660903364,60.12598340047041,-84032400.0
2003-03-07,-0.9957,0.091,0.767,0.142,3182.16,3182.16,3142.89,3153.06,21200.0,3130.434,3139.17,3136.9884051225504,3132.9456116219644,16.848308101816656,63.064710007011946,-84053600.0
2003-03-10,-0.9949,0.096,0.756,0.148,3152.9,3161.97,3116.01,3125.88,21200.0,3116.804,3137.906,3128.952607683825,3128.4757475379565,15.938731598396316,55.55555555555559,-84074800.0
2003-03-11,-0.993,0.101,0.756,0.143,3117.49,3159.48,3100.14,3154.91,21200.0,3115.864,3139.676,3130.4889115257374,3129.0525803241694,17.31336331078137,54.60887743691964,-84053600.0
2003-03-12,-0.994,0.104,0.759,0.137,3151.6,3158.98,3106.85,3110.08,21200.0,3123.468,3135.864,3118.278367288606,3123.306487062874,15.86028068461428,44.874226392493526,-84074800.0
2003-03-13,-0.9961,0.101,0.748,0.151,3113.35,3127.3,3086.43,3108.24,21200.0,3141.482,3136.4,3122.377550932909,3126.2457064101795,18.33943295907602,42.84338741514611,-84096000.0
2003-03-17,-0.9935,0.106,0.751,0.143,3115.14,3115.14,3049.05,3084.91,21200.0,3147.906,3130.448,3129.446326399363,3130.246974501331,21.424322837257023,35.17730819097879,-84117200.0
2003-03-19,-0.9884,0.117,0.738,0.145,3103.87,3128.83,3103.87,3121.18,21200.0,3159.0080000000003,3130.052,3151.714489599044,3140.321857723849,27.425555767774767,43.95141298958846,-84096000.0
2003-03-20,0.9325,0.132,0.761,0.107,3118.8,3197.66,3118.32,3192.93,21200.0,3163.4880000000003,3129.633,3166.981734398566,3144.5756038847044,30.99344862428643,56.37080867850096,-84074800.0
2003-03-21,-0.9985,0.081,0.749,0.17,3195.66,3209.46,3179.79,3200.15,21200.0,3148.26,3125.456,3154.0076015978484,3133.83018252575,27.79110898115323,66.34146341463418,-84053600.0
2003-03-24,-0.9982,0.095,0.72,0.186,3216.07,3216.07,3137.56,3140.36,21200.0,3131.318,3122.211,3130.936402396772,3119.0924453092503,22.56439752419192,64.78204037595704,-84074800.0
2003-03-25,-0.9981,0.089,0.751,0.16,3122.7,3143.02,3102.65,3140.42,21200.0,3112.99,3129.699,3126.224603595157,3114.36632204464,21.652712755137145,64.82587064676618,-84053600.0
2003-03-26,-0.9984,0.093,0.74,0.167,3148.07,3165.37,3140.0,3143.58,21200.0,3101.096,3133.143,3119.126905392736,3108.5766158323377,20.168013828013954,60.81916838461237,-84032400.0
2003-03-27,-0.9992,0.077,0.733,0.19,3138.89,3146.29,3115.06,3116.79,21200.0,3095.778,3132.91,3106.9003580891026,3100.798086017302,17.657899723532864,62.358700323237606,-84053600.0
2003-03-28,-0.9981,0.098,0.734,0.168,3115.37,3130.33,3099.0,3115.44,21200.0,3102.652,3124.764,3101.9555371336537,3097.2443273544804,16.92494827056271,60.842348031409614,-84074800.0
2003-03-31,-0.9938,0.11,0.737,0.153,3106.93,3106.93,3039.83,3048.72,21200.0,3113.104,3113.007,3095.21330570048,3093.2008445443653,15.880709168472094,56.433284457478,-84096000.0
2003-04-01,-0.9962,0.101,0.75,0.149,3037.54,3089.6,3037.54,3080.95,21200.0,3146.4080000000004,3107.873,3118.4599585507194,3103.085476665336,21.110197308444185,63.44211500543239,-84074800.0
2003-04-02,-0.9972,0.106,0.731,0.162,3083.94,3120.31,3079.62,3116.99,21200.0,3165.19,3103.01,3137.214937826079,3108.004471479855,24.1962683917036,69.07956185785854,-84053600.0
2003-04-03,-0.9915,0.127,0.722,0.152,3130.84,3155.12,3119.8,3151.16,21200.0,3170.042,3089.761,3147.3274067391185,3106.007687364268,24.1137443068219,75.23049921130391,-84032400.0
2003-04-04,-0.999,0.073,0.77,0.157,3151.16,3169.2,3130.8,3167.7,21200.0,3146.876,3074.342,3145.4111101086773,3095.9738401118834,20.17854092129164,75.88123249299723,-84011200.0
2003-04-07,-0.993,0.103,0.752,0.145,3181.94,3221.9,3180.87,3215.24,21200.0,3112.91,3056.126,3134.266665163016,3080.03469347008,13.178211641268716,82.1614014655215,-83990000.0
2003-04-08,-0.9981,0.081,0.765,0.154,3205.92,3209.42,3172.68,3174.86,21200.0,3069.338,3029.335,3093.779997744524,3049.989069796765,-0.7888735363794694,78.19406937416434,-84011200.0
2003-04-09,-0.9983,0.092,0.747,0.162,3160.74,3164.6,3126.83,3141.25,21200.0,3040.8300000000004,3005.572,3053.239996616786,3022.239974196046,-14.493060457139109,74.61933228062263,-84032400.0
2003-04-10,-0.9983,0.077,0.777,0.146,3137.24,3137.24,3021.74,3035.33,21200.0,3009.48,2983.85,3009.2349949251784,2995.793301795168,-28.351669065714304,61.62059325982303,-84053600.0
2003-04-11,-0.9832,0.106,0.777,0.116,3030.46,3048.07,2962.97,2997.87,21200.0,3001.808,2973.988,2996.187492387768,2987.0073688607613,-34.843323412431346,51.024702268232105,-84074800.0
2003-04-15,-0.9993,0.071,0.754,0.175,3010.96,3018.66,2948.67,2997.38,21200.0,2999.342,2969.215,2995.346238581651,2984.59345082982,-38.80811389260498,53.33600641539703,-84096000.0
2003-04-16,-0.9977,0.086,0.757,0.157,3005.35,3037.12,3000.72,3032.32,21200.0,2989.332,2965.456,2994.329357872476,2981.7519954586687,-43.254255721588834,65.13698630136996,-84074800.0
2003-04-17,-0.9962,0.1,0.745,0.155,3002.68,3011.92,2971.94,2984.5,21200.0,2970.314,2958.887,2975.334036808714,2970.514661116151,-51.857523936450434,58.73948728341275,-84096000.0
2003-04-21,-0.9995,0.084,0.711,0.205,2992.9,3002.11,2985.6,2996.97,21200.0,2958.22,2957.984,2970.7510552130707,2967.406808030851,-57.2151859279802,64.10243064591678,-84074800.0
2003-04-22,-0.9972,0.096,0.758,0.147,2994.5,2998.13,2971.69,2985.54,21200.0,2946.168,2957.5870000000004,2957.641582819606,2960.837209815485,-64.49096271094413,56.27581343809816,-84096000.0
2003-04-23,0.1779,0.121,0.757,0.122,2997.34,3009.01,2943.45,2947.33,21200.0,2939.088,2957.107,2943.692374229409,2955.347700885593,-71.67566743813086,37.96540149754704,-84117200.0
2003-04-24,-0.9971,0.093,0.764,0.143,2960.56,2973.03,2932.34,2937.23,21200.0,2941.58,2958.534,2941.873561344113,2957.1294121935025,-75.9129353999133,31.30615065653072,-84138400.0
2003-04-25,-0.9984,0.105,0.732,0.164,2935.08,2937.59,2908.29,2924.03,21200.0,2947.46,2959.811,2944.195342016169,2961.5515037920586,-79.18867835622632,21.55457315764623,-84159600.0
2003-04-28,-0.9559,0.118,0.746,0.136,2904.44,2942.45,2904.44,2936.71,21200.0,2957.748,2961.686,2954.2780130242527,2969.88961574585,-80.87388222619302,26.999999999999982,-84138400.0
2003-04-29,-0.9972,0.085,0.763,0.152,2949.04,2961.47,2944.13,2950.14,21200.0,2969.006,2964.077,2963.062019536379,2977.2628636893724,-83.13952233329655,26.36630343671412,-84117200.0
2003-04-30,-0.9983,0.095,0.733,0.171,2942.42,2962.4,2942.42,2959.79,21200.0,2975.126,2968.457,2969.523029304569,2983.290166731455,-86.18941901787912,29.278473464519905,-84096000.0
2003-05-02,-0.9384,0.106,0.775,0.118,2949.04,2968.96,2939.16,2966.63,21200.0,2975.488,2973.775,2974.389543956853,2988.512426005112,-89.81107741866845,34.818211595152334,-84074800.0
2003-05-05,-0.9957,0.101,0.746,0.153,2977.47,2988.69,2967.88,2975.47,21200.0,2972.162,2982.77,2978.26931593528,2993.3751873395813,-93.82372392413164,34.78830026590299,-84053600.0
2003-05-06,0.9686,0.137,0.749,0.114,2981.87,3001.21,2972.33,2993.0,21200.0,2965.6240000000003,2989.612,2979.6689739029184,2997.3541178594887,-98.48068402493529,31.062570771085205,-84032400.0
2003-05-07,-0.9764,0.098,0.786,0.116,2988.18,3003.0,2978.54,2980.74,21200.0,2959.148,2996.604,2973.0034608543774,2998.321699606042,-104.77708496777996,31.683920944038164,-84053600.0
2003-05-08,-0.9914,0.109,0.751,0.14,2980.25,2989.23,2953.42,2961.6,21200.0,2961.788,3004.239,2969.135191281566,3002.2287439629404,-110.0412609352984,22.37599790603321,-84074800.0
2003-05-09,0.965,0.142,0.739,0.119,2953.12,2960.92,2945.65,2950.0,21200.0,2972.062,3012.1580000000004,2972.902786922349,3011.257353732483,-113.21086355659918,17.32300277582894,-84096000.0
2003-05-12,-0.9979,0.103,0.739,0.158,2955.19,2965.37,2934.78,2942.78,21200.0,2993.378,3022.142,2984.3541803835237,3024.870099006368,-114.42863470514476,14.704399157545057,-84117200.0
2003-05-13,-0.7845,0.118,0.762,0.12,2947.03,2964.96,2947.03,2960.62,21200.0,3013.6,3037.533,3005.141270575284,3043.112343230005,-113.5834097390325,14.372281820817662,-84096000.0
2003-05-14,-0.9951,0.101,0.759,0.14,2959.51,2997.64,2959.51,2993.94,21200.0,3034.0600000000004,3049.665,3027.401905862926,3061.4439750588963,-112.66890936789925,22.01851245572796,-84074800.0
2003-05-15,-0.9982,0.095,0.749,0.157,2996.67,3016.94,2993.39,3012.97,21200.0,3046.69,3063.317,3044.1328587943885,3076.444858405318,-113.2554356670289,21.04813929668836,-84053600.0
2003-05-16,-0.9978,0.11,0.727,0.163,3019.48,3059.42,3019.48,3056.58,21200.0,3052.254,3078.445,3059.7142881915825,3090.5503824953885,-114.29430471548858,20.92312913626345,-84032400.0
2003-05-19,-0.9971,0.103,0.737,0.16,3063.14,3082.21,3039.93,3043.89,21200.0,3050.906,3090.862,3061.2814322873737,3098.099356383253,-118.39810768693314,16.04744324876293,-84053600.0
2003-05-20,-0.9898,0.124,0.731,0.145,3032.85,3066.29,3025.2,3062.92,21200.0,3061.4660000000003,3107.111,3069.97714843106,3110.145880023976,-120.62182554958554,15.439453863012403,-84032400.0
2003-05-21,-0.9971,0.072,0.789,0.139,3068.12,3092.38,3054.47,3057.09,21200.0,3065.2700000000004,3119.016,3073.5057226465897,3120.6405200293043,-123.64319888628596,23.51788562314881,-84053600.0
2003-05-22,-0.9906,0.111,0.755,0.134,3055.2,3067.12,3032.91,3040.79,21200.0,3079.9440000000004,3134.956,3081.713583969884,3134.762857813594,-125.10752341587433,19.41695521054396,-84074800.0
2003-05-23,-0.9892,0.102,0.767,0.131,3041.63,3060.48,3036.42,3049.84,21200.0,3104.636,3157.097,3102.175375954826,3155.645715105504,-123.49715183849958,18.842401907652302,-84053600.0
2003-05-26,-0.998,0.096,0.742,0.162,3051.3,3101.75,3050.16,3096.69,21200.0,3130.818,3182.437,3128.3430639322387,3179.158096240061,-120.56686445299964,20.153493009344075,-84032400.0
2003-05-27,-0.9966,0.126,0.71,0.164,3103.56,3118.58,3076.99,3081.94,21200.0,3152.756,3206.4990000000003,3144.1695958983573,3197.4843398489643,-119.84323416164445,20.65938623168374,-84053600.0
2003-05-28,-0.8454,0.115,0.767,0.118,3093.72,3133.17,3086.15,3130.46,21200.0,3172.762,3227.26,3175.2843938475357,3223.1608598154007,-115.67462627469148,18.684753391260852,-84032400.0
2003-05-29,-0.9966,0.106,0.753,0.141,3116.85,3171.8,3116.85,3164.25,21200.0,3189.968,3245.674,3197.6965907713025,3243.76105088549,-113.61164491680348,20.112508124341677,-84011200.0
2003-05-30,-0.9642,0.122,0.75,0.128,3172.05,3200.48,3158.74,3180.75,21200.0,3209.558,3262.9790000000003,3214.419886156953,3261.430173304488,-112.7664338757636,19.795733792160263,-83990000.0
2003-06-02,-0.9961,0.092,0.761,0.147,3176.56,3220.14,3170.38,3206.38,21200.0,3234.056,3280.318,3231.254829235429,3279.3591007054856,-111.72739819973413,18.98857384680494,-83968800.0
2003-06-03,-0.9909,0.101,0.76,0.139,3212.99,3214.33,3176.77,3181.97,21200.0,3260.242,3293.344,3243.692243853144,3295.576678640038,-111.38568505397006,21.27243939051219,-83990000.0
2003-06-04,0.0772,0.11,0.785,0.105,3187.41,3220.19,3187.41,3216.49,21200.0,3281.7580000000003,3318.25,3274.553365779715,3320.822607226713,-106.84399758350035,25.203985227175124,-83968800.0
2003-06-05,-0.992,0.097,0.781,0.122,3233.05,3274.45,3233.05,3262.2,21200.0,3301.38,3339.697,3303.5850486695726,3344.007631054872,-103.0078219745228,23.963415878978424,-83947600.0
2003-06-06,-0.9907,0.117,0.741,0.142,3270.06,3313.54,3270.06,3303.24,21200.0,3316.4,3358.9370000000004,3324.277573004358,3362.187104622622,-101.2672804230706,24.25607538436105,-83926400.0
2003-06-09,-0.9962,0.112,0.728,0.16,3304.65,3351.36,3295.14,3337.31,21200.0,3326.5800000000004,3378.563,3334.796359506537,3375.2864612054277,-101.75135603669968,24.428211691744195,-83905200.0
2003-06-10,0.9246,0.123,0.767,0.11,3332.66,3350.02,3281.21,3289.55,21200.0,3326.446,3390.9700000000003,3333.5395392598057,3383.7256748066334,-104.35813827756192,15.240138347708124,-83926400.0
2003-06-11,-0.9951,0.087,0.788,0.125,3289.36,3327.61,3287.72,3314.6,21200.0,3354.742,3406.76,3355.534308889708,3404.653602541441,-101.30456741731632,16.645568163509665,-83905200.0
2003-06-12,-0.9759,0.101,0.778,0.12,3318.9,3340.98,3318.9,3337.3,21200.0,3378.014,3427.027,3376.0014633345622,3424.6655142173177,-98.48412508416868,18.16735372821303,-83884000.0
2003-06-13,-0.9972,0.098,0.762,0.14,3342.65,3364.02,3338.9,3354.14,21200.0,3401.474,3448.5370000000003,3395.3521950018426,3444.0800729322773,-95.76299141409072,17.2657914633309,-83862800.0
2003-06-16,-0.6249,0.109,0.789,0.102,3358.38,3361.98,3325.44,3336.64,21200.0,3430.546,3471.429,3415.9582925027635,3464.066755806117,-92.61153729098623,17.275268028956333,-83884000.0
2003-06-17,-0.9959,0.092,0.78,0.127,3362.34,3435.68,3362.34,3431.03,21200.0,3455.494,3498.478,3455.617438754145,3492.383812651921,-85.46024075871856,24.214354719554507,-83862800.0
2003-06-18,-0.9977,0.092,0.77,0.138,3440.69,3452.73,3417.74,3430.96,21200.0,3458.778,3515.818,3467.911158131217,3506.0179932412366,-84.7001460464976,23.07463010134954,-83884000.0
2003-06-19,-0.9973,0.088,0.784,0.128,3429.0,3467.26,3429.0,3454.6,21200.0,3476.0399999999995,3532.861,3486.3867371968254,3522.6975472948448,-82.49085939858651,26.544725774127077,-83862800.0
2003-06-20,-0.8442,0.107,0.78,0.113,3450.57,3503.01,3427.36,3499.5,21200.0,3495.6,3551.3900000000003,3502.280105795238,3537.8303355825883,-80.87812103127271,25.539773498818604,-83841600.0
2003-06-23,-0.9944,0.097,0.763,0.14,3500.19,3510.11,3457.44,3461.38,21200.0,3512.3120000000004,3563.674,3503.6701586928566,3546.3481879342758,-82.2149077547192,17.780243507467162,-83862800.0
2003-06-24,-0.8815,0.134,0.736,0.13,3441.07,3473.23,3438.27,3447.45,21200.0,3541.4619999999995,3578.789,3524.815238039284,3565.2300074752256,-78.84397142348598,12.460853799241733,-83884000.0
2003-06-25,-0.9924,0.109,0.757,0.133,3456.85,3526.86,3456.85,3517.27,21200.0,3572.858,3597.012,3563.497857058925,3591.4033424697204,-71.97628219455237,24.274976415811977,-83862800.0
2003-06-26,-0.9921,0.097,0.783,0.12,3528.28,3564.68,3522.05,3552.4,21200.0,3589.682,3607.364,3586.611785588388,3607.877418574103,-69.27263111042885,24.261686790960724,-83841600.0
2003-06-27,-0.9963,0.105,0.755,0.14,3577.96,3589.54,3532.52,3583.06,21200.0,3607.18,3620.087,3603.7176783825817,3620.205733812793,-68.39106000145102,37.76612420554621,-83820400.0
2003-06-30,0.7421,0.124,0.76,0.116,3585.57,3632.84,3585.57,3607.13,21200.0,3615.036,3629.407,3614.046517573872,3628.4603413267473,-69.39282109506166,44.190388647918894,-83799200.0
2003-07-01,-0.9971,0.095,0.762,0.143,3617.74,3622.89,3584.73,3604.43,21200.0,3616.116,3640.769,3617.504776360808,3633.200417177136,-72.11284603861486,54.11520204047896,-83820400.0
2003-07-02,-0.9989,0.061,0.783,0.156,3613.42,3640.97,3596.47,3601.39,21200.0,3621.166,3648.96,3624.042164541211,3639.5938432164994,-74.26076375146113,55.42171439060204,-83841600.0
2003-07-03,-0.9988,0.057,0.796,0.147,3616.98,3661.99,3592.18,3639.89,21200.0,3625.046,3660.986,3635.368246811817,3648.0835861535,-75.61260397765454,57.361671811921184,-83820400.0
2003-07-04,-0.9956,0.083,0.767,0.15,3642.3,3661.87,3610.11,3622.34,21200.0,3632.994,3663.888,3633.107370217725,3649.9043830765,-80.1582239903205,45.36892633625665,-83841600.0
2003-07-07,-0.998,0.085,0.753,0.162,3631.46,3645.42,3607.1,3612.53,21200.0,3643.778,3666.412,3638.4910553265854,3656.029801537944,-83.00724118480912,39.49586030130367,-83862800.0
2003-07-08,-0.9854,0.086,0.799,0.115,3628.02,3645.64,3623.02,3629.68,21200.0,3665.422,3662.117,3651.471582989879,3665.696424101932,-84.43740871399586,39.77825650930426,-83841600.0
2003-07-09,-0.9889,0.093,0.775,0.132,3635.86,3644.88,3604.96,3620.79,21200.0,3676.754,3654.562,3662.3673744848174,3673.700073902361,-86.78082386995447,37.04104645917905,-83862800.0
2003-07-10,-0.9951,0.089,0.772,0.14,3639.42,3684.18,3639.42,3679.63,21200.0,3696.926,3650.272,3683.156061727227,3685.4578681028856,-87.60444359454232,40.1454858327304,-83841600.0
2003-07-11,-0.9828,0.093,0.782,0.125,3682.09,3714.84,3659.21,3676.26,21200.0,3694.782,3649.116,3684.91909259084,3686.752949903527,-93.37241722709496,38.81701620499413,-83862800.0
2003-07-14,-0.9982,0.064,0.777,0.159,3704.63,3726.56,3704.63,3720.75,21200.0,3689.046,3654.136,3689.248638886259,3689.084716548756,-99.0331775038876,40.514024316841216,-83841600.0
2003-07-15,0.2263,0.114,0.77,0.116,3719.17,3733.88,3657.18,3686.34,22800.0,3658.812,3656.037,3673.497958329388,3682.047986892924,-109.34777440257312,34.81296758104739,-83862800.0
2003-07-16,-0.9963,0.095,0.755,0.15,3702.14,3729.02,3662.7,3721.65,18400.0,3632.37,3663.847,3667.076937494081,3681.0942062024633,-117.41887408922094,45.691320209922544,-83840000.0
2003-07-17,-0.9972,0.082,0.769,0.149,3728.84,3750.0,3660.34,3668.91,22000.0,3603.618,3669.724,3639.790406241121,3672.081807580788,-129.60782133888097,42.48434885018285,-83858400.0
2003-07-18,0.7906,0.12,0.782,0.098,3651.39,3684.23,3625.73,3647.58,22000.0,3603.45,3682.094,3625.2306093616817,3672.786653709853,-137.910254790791,34.91465055036659,-83880400.0
2003-07-21,-0.765,0.112,0.779,0.109,3655.26,3664.64,3564.41,3569.58,19400.0,3619.226,3698.8670000000006,3614.055914042522,3678.3881323120418,-144.3294297815446,20.178069709165456,-83902400.0
2003-07-22,-0.9985,0.081,0.747,0.172,3557.13,3582.08,3534.06,3554.13,22400.0,3653.262,3725.159000000001,3636.293871063783,3702.5677172702735,-142.48147597292018,17.437039312039346,-83921800.0
2003-07-23,-0.9989,0.059,0.768,0.172,3571.75,3596.59,3551.98,3577.89,31800.0,3695.324000000001,3746.328,3677.3758065956745,3735.553876663668,-136.47726618848856,18.92258579409419,-83899400.0
2003-07-24,-0.9973,0.107,0.73,0.163,3595.6,3677.24,3572.64,3668.07,44400.0,3735.83,3762.705,3727.118709893511,3770.590293700039,-129.2477872827085,21.184774839170856,-83867600.0
2003-07-25,-0.9969,0.087,0.774,0.139,3685.31,3737.76,3661.69,3726.46,25800.0,3760.738,3776.581,3756.643064840266,3793.372581188937,-127.32233911885533,25.296833773087144,-83823200.0
2003-07-28,-0.9988,0.086,0.736,0.178,3745.99,3775.65,3730.07,3739.76,24600.0,3778.508,3792.311,3771.734597260399,3808.242043675368,-128.95796943889945,22.796588856626883,-83797400.0
2003-07-29,-0.9974,0.088,0.757,0.155,3731.85,3771.35,3694.94,3764.44,21800.0,3797.056,3807.676,3787.721895890598,3823.460275603228,-130.5240580373711,22.56443911380667,-83772800.0
2003-07-30,-0.9939,0.088,0.787,0.125,3761.76,3799.89,3759.98,3780.42,22600.0,3797.332,3820.173,3799.362843835897,3836.575892403945,-133.13729754978658,20.965096719932788,-83751000.0
2003-07-31,-0.9979,0.092,0.763,0.145,3796.53,3835.75,3785.12,3792.61,37000.0,3789.58,3834.738,3808.8342657538446,3849.054979604822,-136.16325347218162,19.85463958582245,-83728400.0
2003-08-01,-0.9989,0.088,0.741,0.171,3800.73,3831.46,3779.73,3815.31,26000.0,3792.424,3847.597,3816.9463986307674,3861.5983084058944,-139.28608079898822,19.580543173026,-83691400.0
2003-08-04,-0.9991,0.088,0.735,0.178,3798.81,3840.72,3785.85,3832.5,19800.0,3806.114,3863.839,3817.764597946149,3871.88459916276,-143.5572374117637,35.94925962809985,-83665400.0
2003-08-05,-0.9987,0.083,0.753,0.164,3845.93,3878.72,3761.84,3765.82,26000.0,3818.296,3881.28,3810.396896919223,3880.63673231004,-148.67093567153552,22.136667099248783,-83685200.0
2003-08-06,-0.9994,0.072,0.746,0.182,3754.65,3798.87,3722.08,3741.66,29000.0,3843.014,3910.3579999999993,3832.6853453788335,3906.1515617122704,-146.2461514769666,17.90152500622733,-83711200.0
2003-08-07,-0.9983,0.086,0.76,0.154,3749.18,3816.16,3733.63,3806.83,24200.0,3879.896,3945.731,3878.1980180682513,3942.705242092775,-138.56410108350656,19.476647896654526,-83682200.0
2003-08-08,-0.9986,0.073,0.767,0.16,3824.26,3890.78,3823.39,3883.76,29200.0,3902.77,3977.56,3913.882027102377,3972.8997403356143,-133.3790243837302,20.874953605835216,-83658000.0
2003-08-11,-0.9983,0.071,0.785,0.144,3842.14,3915.9,3842.14,3893.41,21800.0,3921.564,3989.647,3928.943040653565,3992.708571521306,-132.65379522316107,18.74592432651761,-83628800.0
